alias,mature,safe,range
vox_plr_1_srnd_rspnd_to_plr_0_neg_1,"I have problems of my own, Dempsey!","I have problems of my own, Dempsey!",1600
vox_plr_1_srnd_rspnd_to_plr_0_neg_2,This would not have happened if you were a better soldier.,This would not have happened if you were a better soldier.,1600
vox_plr_1_srnd_rspnd_to_plr_0_neg_3,"You have sealed your own fate, Dempsey!","You have sealed your own fate, Dempsey!",1600
vox_plr_1_srnd_rspnd_to_plr_0_neg_4,"Where were you when I needed help, American?","Where were you when I needed help, American?",1600
vox_plr_1_srnd_rspnd_to_plr_0_pos_0,Dempsey needs our help!,Dempsey needs our help!,1600
vox_plr_1_srnd_rspnd_to_plr_0_pos_1,We cannot allow them to kill the American!,We cannot allow them to kill the American!,1600
vox_plr_1_srnd_rspnd_to_plr_0_pos_2,We need Dempsey alive! His skills are too valuable to~waste!,We need Dempsey alive! His skills are too valuable to~waste!,1600
vox_plr_1_srnd_rspnd_to_plr_0_pos_3,The American is being overwhelmed! Give him fire support!,The American is being overwhelmed! Give him fire support!,1600
vox_plr_1_srnd_rspnd_to_plr_0_pos_4,The American will be killed unless we intervene!,The American will be killed unless we intervene!,1600
vox_plr_1_srnd_rspnd_to_plr_2_neg_0,"You have brought this upon yourself, German!","You have brought this upon yourself, German!",1600
vox_plr_1_srnd_rspnd_to_plr_2_neg_1,You will pay price for dabbling in the occult.,You will pay price for dabbling in the occult.,1600
vox_plr_1_srnd_rspnd_to_plr_2_neg_2,"Your own actions may have sealed your fate, Richtofen.","Your own actions may have sealed your fate, Richtofen.",1600
vox_plr_1_srnd_rspnd_to_plr_2_neg_3,"I will enjoy watching you fight for your life, German!","I will enjoy watching you fight for your life, German!",1600
vox_plr_1_srnd_rspnd_to_plr_2_neg_4,"Cling to life, German. It is all you have left.","Cling to life, German. It is all you have left.",1600
vox_plr_1_srnd_rspnd_to_plr_2_pos_0,We need to protect the German!,We need to protect the German!,1600
vox_plr_1_srnd_rspnd_to_plr_2_pos_1,We are in danger of losing Richtofen.,We are in danger of losing Richtofen.,1600
vox_plr_1_srnd_rspnd_to_plr_2_pos_2,"I would let you die, German, but I need you alive.","I would let you die, German, but I need you alive.",1600
vox_plr_1_srnd_rspnd_to_plr_2_pos_3,"In different circumstances, I would let you die, German.","In different circumstances, I would let you die, German.",1600
vox_plr_1_srnd_rspnd_to_plr_2_pos_4,We cannot allow the German to fall. There is much to learn~from him.,We cannot allow the German to fall. There is much to learn~from him.,1600
vox_plr_1_srnd_rspnd_to_plr_3_neg_0,"Like the ruling elite, Takeo's day of reckoning is fast~approaching.","Like the ruling elite, Takeo's day of reckoning is fast~approaching.",1600
vox_plr_1_srnd_rspnd_to_plr_3_neg_1,"You brag about your warrior spirit, but yet allow yourself~to be surrounded.","You brag about your warrior spirit, but yet allow yourself~to be surrounded.",1600
vox_plr_1_srnd_rspnd_to_plr_3_neg_2,You must be in trouble if you seek help from a Bolshevik~revolutionary.,You must be in trouble if you seek help from a Bolshevik~revolutionary.,1600
vox_plr_1_srnd_rspnd_to_plr_3_neg_3,"If you are such great samurai, then why not show us?","If you are such great samurai, then why not show us?",1600
vox_plr_1_srnd_rspnd_to_plr_3_neg_4,I would hope you do not look to me for help.,I would hope you do not look to me for help.,1600
vox_plr_1_srnd_rspnd_to_plr_3_pos_0,Keep fighting Takeo! Let them taste your steel!,Keep fighting Takeo! Let them taste your steel!,1600
vox_plr_1_srnd_rspnd_to_plr_3_pos_1,I have fated our Japanese comrade will emerge victorious.,I have fated our Japanese comrade will emerge victorious.,1600
vox_plr_1_srnd_rspnd_to_plr_3_pos_2,"Though outnumbered, Takeo will not falter.","Though outnumbered, Takeo will not falter.",1600
vox_plr_1_srnd_rspnd_to_plr_3_pos_3,"Show them the warrior spirit, Takeo!","Show them the warrior spirit, Takeo!",1600
vox_plr_1_srnd_rspnd_to_plr_3_pos_4,"Cut them down, Tankio! Like the rats they are!","Cut them down, Tankio! Like the rats they are!",1600
vox_plr_1_struggle_mud_0,"Ugh, this mud! I can barely move!","Ugh, this mud! I can barely move!",1600
vox_plr_1_struggle_mud_1,I... I fear I will be easy prey in this deep mud.,I... I fear I will be easy prey in this deep mud.,1600
vox_plr_1_take_weapon_2nd_time_0,"Though I do not trust the German, he at least spoke~truthfully about this box.","Though I do not trust the German, he at least spoke~truthfully about this box.",1600
vox_plr_1_take_weapon_intro_0,I am simple man. I cannot begin to understand the means~behind this object.,I am simple man. I cannot begin to understand the means~behind this object.,1600
vox_plr_1_tank_rspnd_generic_0,We should have stayed as group.,We should have stayed as group.,1600
vox_plr_1_tank_rspnd_to_plr_0_0,I'm sorry Dempsey!,I'm sorry Dempsey!,1600
vox_plr_1_tank_rspnd_to_plr_2_0,"Start running, German! Maybe you can catch up!","Start running, German! Maybe you can catch up!",1600
vox_plr_1_tank_rspnd_to_plr_3_0,"We did not choose to abandon you, Takeo!","We did not choose to abandon you, Takeo!",1600
vox_plr_1_use_beacon_0,Better we use these machines to our own advantage.,Better we use these machines to our own advantage.,1600
vox_plr_1_use_beacon_1,Robot fire support incoming!,Robot fire support incoming!,1600
vox_plr_1_use_beacon_2,Stay clear! This area will be consumed in flames!,Stay clear! This area will be consumed in flames!,1600
vox_plr_1_use_box_2nd_time_0,It is only because of our dire situation I am willing to~meddle with this supernatural object.,It is only because of our dire situation I am willing to~meddle with this supernatural object.,1600
vox_plr_1_use_box_intro_0,I do not understand this need for payment.,I do not understand this need for payment.,1600
vox_plr_1_warn_robot_0,Show caution when walking robot's path.,Show caution when walking robot's path.,1600
vox_plr_1_warn_robot_1,We are in Robot's Patrol Route.,We are in Robot's Patrol Route.,1600
vox_plr_1_warn_robot_foot_0,Look out!,Look out!,1600
vox_plr_1_warn_robot_foot_1,The Robot!,The Robot!,1600
vox_plr_1_wpck_crappy_0,"Do not attempt to cheat me from what is rightfully mine,~box.","Do not attempt to cheat me from what is rightfully mine,~box.",1600
vox_plr_1_wpck_crappy_1,There is much I do not understand about this mysterious~box.,There is much I do not understand about this mysterious~box.,1600
vox_plr_1_wpck_crappy_2,I would be better off with basic farming tools.,I would be better off with basic farming tools.,1600
vox_plr_1_wpck_crappy_3,"Your wealth cannot be withheld forever. One day, I will~take all you possess.","Your wealth cannot be withheld forever. One day, I will~take all you possess.",1600
vox_plr_1_wpck_crappy_4,Am I supposed to be grateful?,Am I supposed to be grateful?,1600
vox_plr_1_wpck_duel_0,Two pistols will allow me to exact my revenge more~swiftly.,Two pistols will allow me to exact my revenge more~swiftly.,1600
vox_plr_1_wpck_duel_1,A storm of bullets will rain upon the rotten bones.,A storm of bullets will rain upon the rotten bones.,1600
vox_plr_1_wpck_duel_2,Each pistol will find its own target.,Each pistol will find its own target.,1600
vox_plr_1_wpck_duel_3,"Like Gunfighter from Old West, I will be quick on draw,~yeah?","Like Gunfighter from Old West, I will be quick on draw,~yeah?",1600
vox_plr_1_wpck_duel_4,"You appear generous, Box. Should I be suspicious?","You appear generous, Box. Should I be suspicious?",1600
vox_plr_1_wpck_explo_0,Even those creatures could not survive an explosion.,Even those creatures could not survive an explosion.,1600
vox_plr_1_wpck_explo_1,A well-timed detonation will crush the horde.,A well-timed detonation will crush the horde.,1600
vox_plr_1_wpck_explo_2,I find brute force effective in many situations.,I find brute force effective in many situations.,1600
vox_plr_1_wpck_explo_3,I think we all know what I will do with this.,I think we all know what I will do with this.,1600
vox_plr_1_wpck_explo_4,"With this, even the blood in their veins will burn.","With this, even the blood in their veins will burn.",1600
vox_plr_1_wpck_mg_0,"Though light, this is still very powerful weapon.","Though light, this is still very powerful weapon.",1600
vox_plr_1_wpck_mg_1,I will unleash storm of lead upon those hell pigs.,I will unleash storm of lead upon those hell pigs.,1600
vox_plr_1_wpck_mg_2,Rapid Fire is advantageous when facing such overwhelming~cards.,Rapid Fire is advantageous when facing such overwhelming~cards.,1600
vox_plr_1_wpck_mg_3,Those rats will not be able to withstand such firepower.,Those rats will not be able to withstand such firepower.,1600
vox_plr_1_wpck_mg_4,The undead will meet violent demise in quick succession.,The undead will meet violent demise in quick succession.,1600
vox_plr_1_wpck_monkey_0,Yet more madness. This looks like child's toy.,Yet more madness. This looks like child's toy.,1600
vox_plr_1_wpck_monkey_1,"When the monkey plays his song, bloodshed will follow.","When the monkey plays his song, bloodshed will follow.",1600
vox_plr_1_wpck_monkey_2,The monkey appears to be a decoy of some kind.,The monkey appears to be a decoy of some kind.,1600
vox_plr_1_wpck_monkey_3,Only a decade in German would devise an explosive monkey.,Only a decade in German would devise an explosive monkey.,1600
vox_plr_1_wpck_monkey_4,"Come to Nikolai, little monkey. We will work as team.","Come to Nikolai, little monkey. We will work as team.",1600
vox_plr_1_wpck_pistol_0,"With such limited firepower, I must choose my targets~wisely.","With such limited firepower, I must choose my targets~wisely.",1600
vox_plr_1_wpck_pistol_1,"No matter what I am given, I will make good use of it.","No matter what I am given, I will make good use of it.",1600
vox_plr_1_wpck_pistol_2,"With this pistol, I will kill many rats.","With this pistol, I will kill many rats.",1600
vox_plr_1_wpck_pistol_3,"I will kill hundreds on the battlefield, even if armed~only with pistol.","I will kill hundreds on the battlefield, even if armed~only with pistol.",1600
vox_plr_1_wpck_pistol_4,Who dares to face Nikolai?,Who dares to face Nikolai?,1600
vox_plr_1_wpck_ray_0,What manner of weapon is this?,What manner of weapon is this?,1600
vox_plr_1_wpck_ray_1,I heard tales of such weapons. I did not believe until~now.,I heard tales of such weapons. I did not believe until~now.,1600
vox_plr_1_wpck_ray_2,There is something very mysterious about this weapon.,There is something very mysterious about this weapon.,1600
vox_plr_1_wpck_ray_3,I would fear the worst should the Germans be armed with~weapons such as this.,I would fear the worst should the Germans be armed with~weapons such as this.,1600
vox_plr_1_wpck_ray_4,The mechanical design of this weapon is unlike anything~I've ever seen.,The mechanical design of this weapon is unlike anything~I've ever seen.,1600
vox_plr_1_wpck_raymk2_0,Yet another weapon of unusual design. What is really~behind this box?,Yet another weapon of unusual design. What is really~behind this box?,1600
vox_plr_1_wpck_raymk2_1,An army with such lethal weaponry could conquer the Earth!,An army with such lethal weaponry could conquer the Earth!,1600
vox_plr_1_wpck_raymk2_2,I have seen what this can do. The rats will die swiftly~and in great numbers.,I have seen what this can do. The rats will die swiftly~and in great numbers.,1600
vox_plr_1_wpck_raymk2_3,My fire will carve a path through the masses.,My fire will carve a path through the masses.,1600
vox_plr_1_wpck_raymk2_4,Perhaps even more powerful weaponry may be hidden in this~land.,Perhaps even more powerful weaponry may be hidden in this~land.,1600
vox_plr_1_wpck_rifle_0,I have fired many rifles. Few seemed as impressive as~this.,I have fired many rifles. Few seemed as impressive as~this.,1600
vox_plr_1_wpck_rifle_1,"Though simple in its construction, this weapon's power~cannot be denied.","Though simple in its construction, this weapon's power~cannot be denied.",1600
vox_plr_1_wpck_rifle_2,I will kill many hell pigs with this rifle.,I will kill many hell pigs with this rifle.,1600
vox_plr_1_wpck_rifle_3,This is not unfamiliar to me. I trained with rifles much~like this.,This is not unfamiliar to me. I trained with rifles much~like this.,1600
vox_plr_1_wpck_rifle_4,"There is little a Russian soldier values more than his~rifle, especially in his pants.","There is little a Russian soldier values more than his~rifle, especially in his pants.",1600
vox_plr_1_wpck_shotgun_0,One blast from this shotgun will knock them straight off~their feet.,One blast from this shotgun will knock them straight off~their feet.,1600
vox_plr_1_wpck_shotgun_1,"With this shotgun, I will enter battle with strong heart.","With this shotgun, I will enter battle with strong heart.",1600
vox_plr_1_wpck_shotgun_2,"A shotgun may be crude and inaccurate, but it suits me~well.","A shotgun may be crude and inaccurate, but it suits me~well.",1600
vox_plr_1_wpck_shotgun_3,No Hell Pig can withstand such firepower.,No Hell Pig can withstand such firepower.,1600
vox_plr_1_wpck_shotgun_4,Who among us deserves such a weapon more than I?,Who among us deserves such a weapon more than I?,1600
vox_plr_1_wpck_smg_0,Such a powerful weapon belongs in hands of true Russian.,Such a powerful weapon belongs in hands of true Russian.,1600
vox_plr_1_wpck_smg_1,They will be cut down like fields of wheat and barley.,They will be cut down like fields of wheat and barley.,1600
vox_plr_1_wpck_smg_2,The speed of this weapon's fire will be matched by the~speed of their deaths.,The speed of this weapon's fire will be matched by the~speed of their deaths.,1600
vox_plr_1_wpck_smg_3,Any army wielding such weapons would prove invincible.,Any army wielding such weapons would prove invincible.,1600
vox_plr_1_wpck_smg_4,I believe luck may now be on my side.,I believe luck may now be on my side.,1600
