alias,mature,safe,range
vox_plr_1_kill_headshot_6,Eyes like a... like a... really good eyes!,Eyes like a... like a... really good eyes!,1250
vox_plr_1_kill_headshot_7,Who like putting bullets into a barn door?,Who like putting bullets into a barn door?,1250
vox_plr_1_kill_headshot_8,"Holy cow! I really did it! I mean, yeah! I did it!","Holy cow! I really did it! I mean, yeah! I did it!",1250
vox_plr_1_kill_headshot_9,From me to you!,From me to you!,1250
vox_plr_1_kill_insta_0,"ON THE GROUND, CORPSE KISSER!","ON THE GROUND, CORPSE KISSER!",1250
vox_plr_1_kill_insta_1,"One hit, one kill.","One hit, one kill.",1250
vox_plr_1_kill_insta_2,And another geek bites the dust.,And another geek bites the dust.,1250
vox_plr_1_kill_insta_3,I earned that!,I earned that!,1250
vox_plr_1_kill_jet_0,Ooh! Getting messy around here!,Ooh! Getting messy around here!,1250
vox_plr_1_kill_jet_1,Goon Grinder engaged!,Goon Grinder engaged!,1250
vox_plr_1_kill_jet_2,"Zeke's Soup coming up! Mmm, soup.","Zeke's Soup coming up! Mmm, soup.",1250
vox_plr_1_kill_jet_3,"I gotta admit, this was worth the effort.","I gotta admit, this was worth the effort.",1250
vox_plr_1_kill_jet_4,"Sucks you in, squirts you out.","Sucks you in, squirts you out.",1250
vox_plr_1_kill_limb_0,I DISARMED THE ENEMY! Get it? Huh? Disarmed? That's lost~on you.,I DISARMED THE ENEMY! Get it? Huh? Disarmed? That's lost~on you.,1250
vox_plr_1_kill_limb_1,"Oh, missed the head again. Damn it!","Oh, missed the head again. Damn it!",1250
vox_plr_1_kill_limb_2,Die! Why won't you die?,Die! Why won't you die?,1250
vox_plr_1_kill_limb_3,Whoa! Check that attitude out of towner!,Whoa! Check that attitude out of towner!,1250
vox_plr_1_kill_limb_4,Grievous Bodily Arm!,Grievous Bodily Arm!,1250
vox_plr_1_kill_monkey_0,"Monkey go boom! Ha ha! Ah, stink stiffs can't resist!","Monkey go boom! Ha ha! Ah, stink stiffs can't resist!",1250
vox_plr_1_kill_monkey_1,"Come on! Clap, monkey, clap!","Come on! Clap, monkey, clap!",1250
vox_plr_1_kill_monkey_2,Ho ho ho ho ho! Juicy Zomberoonies!,Ho ho ho ho ho! Juicy Zomberoonies!,1250
vox_plr_1_kill_monkey_3,"Oh, I love the smell of deep fried drudgers in the~morning.","Oh, I love the smell of deep fried drudgers in the~morning.",1250
vox_plr_1_kill_monkey_4,"Oh, stupid back biters fall for it every time.","Oh, stupid back biters fall for it every time.",1250
vox_plr_1_kill_ray_0,"You like that, bullet bait? Huh? You want seconds?","You like that, bullet bait? Huh? You want seconds?",1250
vox_plr_1_kill_ray_1,"Okay, who else wants a piece of this?","Okay, who else wants a piece of this?",1250
vox_plr_1_kill_ray_2,Flash Fried.,Flash Fried.,1250
vox_plr_1_kill_ray_3,Woo! That can't feel good!,Woo! That can't feel good!,1250
vox_plr_1_kill_ray_4,"Line up, gut gougers! Dying time is here!","Line up, gut gougers! Dying time is here!",1250
vox_plr_1_kill_streak_0,"Wow! I'm really doing it! I mean, yeah! I'm a badass!","Wow! I'm really doing it! I mean, yeah! I'm a badass!",1250
vox_plr_1_kill_streak_1,Recognize the power!,Recognize the power!,1250
vox_plr_1_kill_streak_2,"Call the doctor, cause I'm getting a four-hour hard-on!","Call the doctor, cause I'm getting a four-hour hard-on!",1250
vox_plr_1_kill_streak_3,Are they dead? Did I get them all?,Are they dead? Did I get them all?,1250
vox_plr_1_kill_streak_4,Get in my way and get dead!,Get in my way and get dead!,1250
vox_plr_1_kill_streak_5,Let's shut y'all up!,Let's shut y'all up!,1250
vox_plr_1_kill_streak_6,I hope no one knows that was all luck!,I hope no one knows that was all luck!,1250
vox_plr_1_kill_streak_7,Victory is expected when you're a physically superior~specimen!,Victory is expected when you're a physically superior~specimen!,1250
vox_plr_1_kill_streak_8,Yeah! Nothing can stop Stuhlinger!,Yeah! Nothing can stop Stuhlinger!,1250
vox_plr_1_kill_streak_9,Beware the last real man on Earth!,Beware the last real man on Earth!,1250
vox_plr_1_map_in_1forest1_0,"Oh, oh, oh, trees!","Oh, oh, oh, trees!",1250
vox_plr_1_map_in_1forest2_0,"Ah, these trees smell so nice!","Ah, these trees smell so nice!",1250
vox_plr_1_map_in_1forest3_0,"I bet you I could count all those trees. One, two, uh,~slow down!","I bet you I could count all those trees. One, two, uh,~slow down!",1250
vox_plr_1_map_in_1forest4_0,I've never met a tree!,I've never met a tree!,1250
vox_plr_1_map_in_2forest1_0,A tree would never betray you.,A tree would never betray you.,1250
vox_plr_1_map_in_2forest2_0,"Oh, this is one heck of a forest!","Oh, this is one heck of a forest!",1250
vox_plr_1_map_in_2forest3_0,"Man, how many forests do they have around here? Golly!","Man, how many forests do they have around here? Golly!",1250
vox_plr_1_map_in_2forest4_0,I love this forest.,I love this forest.,1250
vox_plr_1_map_in_bridge1_0,Last time I trust that thing.,Last time I trust that thing.,1250
vox_plr_1_map_in_bridge2_0,I don't think this is very safe. At least that's what they~want you to think.,I don't think this is very safe. At least that's what they~want you to think.,1250
vox_plr_1_map_in_bridge3_0,"Oh, it's so high up. That'd be some fall. Ah, it's fine.","Oh, it's so high up. That'd be some fall. Ah, it's fine.",1250
vox_plr_1_map_in_bridge4_0,"Oh, oh, I think I'm getting, I'm getting vertigulo.","Oh, oh, I think I'm getting, I'm getting vertigulo.",1250
vox_plr_1_map_in_bus1_0,"Oh, hey, this is nice.","Oh, hey, this is nice.",1250
vox_plr_1_map_in_bus2_0,"Oh man, the bathrooms are so clean!","Oh man, the bathrooms are so clean!",1250
vox_plr_1_map_in_bus3_0,You find the best reading materials at bus stations. It's~true. Especially in the John.,You find the best reading materials at bus stations. It's~true. Especially in the John.,1250
vox_plr_1_map_in_bus4_0,"Yep, every time I come here, I see something new that's~just fascinating.","Yep, every time I come here, I see something new that's~just fascinating.",1250
vox_plr_1_map_in_corn1_0,"What's this tall stuff? Co- Corn? No. Oh, wow!","What's this tall stuff? Co- Corn? No. Oh, wow!",1250
vox_plr_1_map_in_corn2_0,"Corn? Wait, corn grows out of the ground? What? No, no~way!","Corn? Wait, corn grows out of the ground? What? No, no~way!",1250
vox_plr_1_map_in_corn3_0,"Whoa, whoa, whoa, wait. This is corn? I thought corn was~yellow!","Whoa, whoa, whoa, wait. This is corn? I thought corn was~yellow!",1250
vox_plr_1_map_in_corn4_0,"No, I don't think we've been here before. I think I would~have remembered seeing... Corn! Wow!","No, I don't think we've been here before. I think I would~have remembered seeing... Corn! Wow!",1250
vox_plr_1_map_in_diner1_0,I wonder if I could just dig a cellar and just live here~year-round. What do you think?,I wonder if I could just dig a cellar and just live here~year-round. What do you think?,1250
vox_plr_1_map_in_diner2_0,"Got your gas, got your zombies, got your lodging. Man's~got everything he needs right here.","Got your gas, got your zombies, got your lodging. Man's~got everything he needs right here.",1250
vox_plr_1_map_in_diner3_0,"Oh goody, it's the gas station again!","Oh goody, it's the gas station again!",1250
vox_plr_1_map_in_diner4_0,It's just so homey. I wish I could just move in.,It's just so homey. I wish I could just move in.,1250
vox_plr_1_map_in_farm1_0,"Oh, it's a farm! What do they do here?","Oh, it's a farm! What do they do here?",1250
vox_plr_1_map_in_farm2_0,"Oh, wow. I haven't seen a farm in, well, I don't know how~long.","Oh, wow. I haven't seen a farm in, well, I don't know how~long.",1250
vox_plr_1_map_in_farm3_0,I haven't seen a farm in years.,I haven't seen a farm in years.,1250
vox_plr_1_map_in_farm4_0,"Oh, this is so cool! I don't think I've ever been to a~real farm before!","Oh, this is so cool! I don't think I've ever been to a~real farm before!",1250
vox_plr_1_map_in_fog_0,"Oh, boy. This, uh, this seems unpleasant.","Oh, boy. This, uh, this seems unpleasant.",1250
vox_plr_1_map_in_fog_1,It smells funny in here!,It smells funny in here!,1250
vox_plr_1_map_in_fog_2,Hey! What's that noise? Oh! It's me yelling at the top of~my lungs! Sorry!,Hey! What's that noise? Oh! It's me yelling at the top of~my lungs! Sorry!,1250
vox_plr_1_map_in_fog_3,I CAN'T SEE SHIT IN HERE!,I CAN'T SEE SHIT IN HERE!,1250
vox_plr_1_map_in_fog_4,Where is everyone? Don't leave me!,Where is everyone? Don't leave me!,1250
vox_plr_1_map_in_power1_0,"Gosh, this seems like a really safe place.","Gosh, this seems like a really safe place.",1250
vox_plr_1_map_in_power2_0,I bet nothing bad ever happens here.,I bet nothing bad ever happens here.,1250
vox_plr_1_map_in_power3_0,I'd say this looks about as safe as marshmallows.,I'd say this looks about as safe as marshmallows.,1250
vox_plr_1_map_in_power4_0,I can't wait to explore and see all the fun stuff.,I can't wait to explore and see all the fun stuff.,1250
vox_plr_1_map_in_town1_0,"Let me tell you, this place is paradise compared to where~I'm from.","Let me tell you, this place is paradise compared to where~I'm from.",1250
vox_plr_1_map_in_town2_0,"Hey, this looks like a fun town. How come we've never come~here before?","Hey, this looks like a fun town. How come we've never come~here before?",1250
vox_plr_1_map_in_town3_0,When did they build a town here?,When did they build a town here?,1250
vox_plr_1_map_in_town4_0,"Oh, you scamps! You're pulling my leg! We've never been~here before!","Oh, you scamps! You're pulling my leg! We've never been~here before!",1250
vox_plr_1_map_in_tunnel1_0,I can live in a tunnel all the time!,I can live in a tunnel all the time!,1250
vox_plr_1_map_in_tunnel2_0,"Ah, I wonder if zombies can burrow.","Ah, I wonder if zombies can burrow.",1250
vox_plr_1_map_in_tunnel3_0,Tight and closed spaces make me feel safe. So safe.,Tight and closed spaces make me feel safe. So safe.,1250
vox_plr_1_map_in_tunnel4_0,"Now I know everyone else hates this, but I think it's~awesome!","Now I know everyone else hates this, but I think it's~awesome!",1250
vox_plr_1_map_out_1forest_0,I'm glad I got to see a forest before I died.,I'm glad I got to see a forest before I died.,1250
vox_plr_1_map_out_2forest_0,"A forest! And this one has trees! Ah, it's too bad we~can't stay.","A forest! And this one has trees! Ah, it's too bad we~can't stay.",1250
vox_plr_1_map_out_bridge_0,That bridge was amazing. It's a miracle it's still~standing.,That bridge was amazing. It's a miracle it's still~standing.,1250
vox_plr_1_map_out_bus_0,"So long, bus station!","So long, bus station!",1250
vox_plr_1_map_out_corn_0,"See ya, corn!","See ya, corn!",1250
vox_plr_1_map_out_diner_0,"Too bad I'll never see you again, gas station!","Too bad I'll never see you again, gas station!",1250
vox_plr_1_map_out_farm_0,"Ugh, farms sure are neat! We should go to one!","Ugh, farms sure are neat! We should go to one!",1250
vox_plr_1_map_out_fog_0,"Boy, oh boy, that sure was fun, huh?","Boy, oh boy, that sure was fun, huh?",1250
vox_plr_1_map_out_fog_1,I could do that all day!,I could do that all day!,1250
vox_plr_1_map_out_fog_2,"My, my, what an exciting tour!","My, my, what an exciting tour!",1250
vox_plr_1_map_out_fog_3,"Now, what do you call it when the air's all full of water~like that?","Now, what do you call it when the air's all full of water~like that?",1250
vox_plr_1_map_out_fog_4,"Hey, hey, hey, hey, can we go back in? Can we? Like, right~now!","Hey, hey, hey, hey, can we go back in? Can we? Like, right~now!",1250
vox_plr_1_map_out_power_0,"Wow, that was really fun, you guys!","Wow, that was really fun, you guys!",1250
vox_plr_1_map_out_town_0,We'll probably never see another town ever again.,We'll probably never see another town ever again.,1250
vox_plr_1_map_out_tunnel_0,"Be seeing ya, Mr. Tunnel!","Be seeing ya, Mr. Tunnel!",1250
vox_plr_1_nomoney_box_0,I wouldn't spend cash on that box even if I wasn't broke.,I wouldn't spend cash on that box even if I wasn't broke.,1250
vox_plr_1_nomoney_generic_0,"Me? I don't have any money. Oh, but the Global Banking~Conspiracy can buy themselves all the zombies they want.|How fair is that?","Me? I don't have any money. Oh, but the Global Banking~Conspiracy can buy themselves all the zombies they want.|How fair is that?",1250
vox_plr_1_nomoney_perk_0,"Me? I don't have any money. Oh, but the Global Banking~Conspiracy can buy themselves all the zombies they want.|How fair is that?","Me? I don't have any money. Oh, but the Global Banking~Conspiracy can buy themselves all the zombies they want.|How fair is that?",1250
vox_plr_1_nomoney_weapon_0,"I don't have cash for a gun, but someone's paying these~zombies. Oh yeah, they're getting secret government|handouts.","I don't have cash for a gun, but someone's paying these~zombies. Oh yeah, they're getting secret government|handouts.",1250
vox_plr_1_oh_shit_0,I'd rather be judged by 12 than eaten by 6!,I'd rather be judged by 12 than eaten by 6!,1250
vox_plr_1_oh_shit_1,I don't want to die! I haven't figured out who's behind it~all yet!,I don't want to die! I haven't figured out who's behind it~all yet!,1250
vox_plr_1_oh_shit_10,Hey! Somebody comes and helps me out! I promise to tell~you what's REALLY going on!,Hey! Somebody comes and helps me out! I promise to tell~you what's REALLY going on!,1250
vox_plr_1_oh_shit_11,"Oh, gee whiz! I'm not ready to die!","Oh, gee whiz! I'm not ready to die!",1250
vox_plr_1_oh_shit_12,Yeah! Get some! Get some! All of y'all can get some!,Yeah! Get some! Get some! All of y'all can get some!,1250
vox_plr_1_oh_shit_13,AHHHH! THIS HERE'S A DESPERATE MOMENT!,AHHHH! THIS HERE'S A DESPERATE MOMENT!,1250
vox_plr_1_oh_shit_14,"Hey, what if I just joined them? Yeah, became a fungus~comer. I definitely know who's behind it then.","Hey, what if I just joined them? Yeah, became a fungus~comer. I definitely know who's behind it then.",1250
vox_plr_1_oh_shit_2,And who told you to come after me? Huh? Why do they want~me dead?,And who told you to come after me? Huh? Why do they want~me dead?,1250
vox_plr_1_oh_shit_3,I KNOW ALL YOU DEADERS ARE WORKING FOR EM!,I KNOW ALL YOU DEADERS ARE WORKING FOR EM!,1250
vox_plr_1_oh_shit_4,I ain't afraid of anything you femur grinders can dish~out!,I ain't afraid of anything you femur grinders can dish~out!,1250
vox_plr_1_oh_shit_5,I'll expose your conspiracy if it's the last thing I do!,I'll expose your conspiracy if it's the last thing I do!,1250
vox_plr_1_oh_shit_6,"Oh, you act like you're mindless flesh burritos, but I~know the truth!","Oh, you act like you're mindless flesh burritos, but I~know the truth!",1250
vox_plr_1_oh_shit_7,"Come on! Come here and get stabbed, you Bermuda Triangle~barf chuckers!","Come on! Come here and get stabbed, you Bermuda Triangle~barf chuckers!",1250
vox_plr_1_oh_shit_8,I GOT ENOUGH BULLETS FOR EVERYONE IN ATLANTIS!,I GOT ENOUGH BULLETS FOR EVERYONE IN ATLANTIS!,1250
vox_plr_1_oh_shit_9,"Oh, yeah. Yeah, man! Going out in a blaze of glory, just~like the voice has told me to.","Oh, yeah. Yeah, man! Going out in a blaze of glory, just~like the voice has told me to.",1250
vox_plr_1_pap_arm_0,"Oh, sweet mercy. It's like a gun got together with another~gun and gave birth to a super gun.","Oh, sweet mercy. It's like a gun got together with another~gun and gave birth to a super gun.",1250
vox_plr_1_pap_arm_1,"If the rest of them discover what I've... No! No! No!~Don't even think about it, Stuhlinger. They can never|know.","If the rest of them discover what I've... No! No! No!~Don't even think about it, Stuhlinger. They can never|know.",1250
vox_plr_1_pap_arm_2,"Mighty tool for a mighty man. Me, Samuel J. Stuhlinger,~the most not crazy man of all time.","Mighty tool for a mighty man. Me, Samuel J. Stuhlinger,~the most not crazy man of all time.",1250
vox_plr_1_pap_arm_3,"Okay, can't let Russman hear me talking to myself again.","Okay, can't let Russman hear me talking to myself again.",1250
vox_plr_1_pap_arm_4,Ha! That geek Marlton wishes he could build something like~this!,Ha! That geek Marlton wishes he could build something like~this!,1250
vox_plr_1_pap_arm2_0,"Oh, yeah. Long Distance Pain Delivery Machine.","Oh, yeah. Long Distance Pain Delivery Machine.",1250
vox_plr_1_pap_arm2_1,Huh? What's that? I should point you at things I don't~like and you'll kill them for me? Oh! This is gonna be a|beautiful relationship!,Huh? What's that? I should point you at things I don't~like and you'll kill them for me? Oh! This is gonna be a|beautiful relationship!,1250
vox_plr_1_pap_arm2_2,"I can't wait to let you rip on a bunch of deadites. And if~anyone gets in the way, oh well.","I can't wait to let you rip on a bunch of deadites. And if~anyone gets in the way, oh well.",1250
vox_plr_1_pap_arm2_3,I wonder if I should trust this super gun technology.~Everyone knows it came from the Hollow Earth.,I wonder if I should trust this super gun technology.~Everyone knows it came from the Hollow Earth.,1250
vox_plr_1_pap_arm2_4,"Oh, this thing's going to do some glorious damage.","Oh, this thing's going to do some glorious damage.",1250
