alias,mature,safe,range
vox_plr_1_kill_close_4,"Aw, you ain't pushing me around!","Aw, you ain't pushing me around!",1250
vox_plr_1_kill_close_5,"Woo! That was a close one, all right!","Woo! That was a close one, all right!",1250
vox_plr_1_kill_close_6,"Oh, didn't you know? I WILL FUCK YOU UP!","Oh, didn't you know? I WILL MESS YOU UP!",1250
vox_plr_1_kill_damaged_0,"You scratch my back, I'll fucking snap yours!","You scratch my back, I'll snap yours!",1250
vox_plr_1_kill_damaged_1,You don't exactly act like you want help!,You don't exactly act like you want help!,1250
vox_plr_1_kill_damaged_2,Whose vengeance is it? MINE!,Whose vengeance is it? MINE!,1250
vox_plr_1_kill_damaged_3,GOT MY WAR FACE ON NOW!,GOT MY WAR FACE ON NOW!,1250
vox_plr_1_kill_damaged_4,What? You think there wouldn't be consequences?,What? You think there wouldn't be consequences?,1250
vox_plr_1_kill_damaged_5,Don't try and get all up in my face.,Don't try and get all up in my face.,1250
vox_plr_1_kill_damaged_6,"You asked for it, I delivered.","You asked for it, I delivered.",1250
vox_plr_1_kill_damaged_7,"Nobody's gonna miss ya, especially not me!","Nobody's gonna miss ya, especially not me!",1250
vox_plr_1_kill_damaged_8,"Oh, don't even try biting me! I got a bigger appetite than~you!","Oh, don't even try biting me! I got a bigger appetite than~you!",1250
vox_plr_1_kill_damaged_9,No one likes a sore loser!,No one likes a sore loser!,1250
vox_plr_1_kill_headchopper_0,I wonder why they call this the Head Chopper.,I wonder why they call this the Head Chopper.,1250
vox_plr_1_kill_headchopper_1,How's that for a chopped salad? Obviously it's not~vegetarian.,How's that for a chopped salad? Obviously it's not~vegetarian.,1250
vox_plr_1_kill_headchopper_2,Hey! You might wanna mind your head! Nope! Too late!,Hey! You might wanna mind your head! Nope! Too late!,1250
vox_plr_1_kill_headchopper_3,"You know the saying, don't lose your head? Could have~saved your life if you'd listened.","You know the saying, don't lose your head? Could have~saved your life if you'd listened.",1250
vox_plr_1_kill_headchopper_4,"Your heads are like big, ugly meatballs! Yum!","Your heads are like big, ugly meatballs! Yum!",1250
vox_plr_1_kill_headshot_0,Wow! I can't believe I made that shot!,Wow! I can't believe I made that shot!,1250
vox_plr_1_kill_headshot_1,That's enough from you today!,That's enough from you today!,1250
vox_plr_1_kill_headshot_10,I'm gonna remember that one!,I'm gonna remember that one!,1250
vox_plr_1_kill_headshot_11,That's gonna leave a mark!,That's gonna leave a mark!,1250
vox_plr_1_kill_headshot_12,You can't tell me you saw that one coming!,You can't tell me you saw that one coming!,1250
vox_plr_1_kill_headshot_2,"Ooh, that one had your name on it!","Ooh, that one had your name on it!",1250
vox_plr_1_kill_headshot_3,"How's that for a headshot, baby?","How's that for a headshot, baby?",1250
vox_plr_1_kill_headshot_4,Why don't you just lie down over there? There you go.,Why don't you just lie down over there? There you go.,1250
vox_plr_1_kill_headshot_5,"Word to the wise, you should have worn a fucking helmet!","Word to the wise, you shoulda worn a helmet!",1250
vox_plr_1_kill_headshot_6,"No cigar, buddy! Not even close!","No cigar, buddy! Not even close!",1250
vox_plr_1_kill_headshot_7,"Well, THAT was pretty damn efficient!","Well, that was pretty efficient.",1250
vox_plr_1_kill_headshot_8,"Two heads are better than one. Sadly, you are too short.","Two heads are better than one. Sadly, you are too short.",1250
vox_plr_1_kill_headshot_9,I CAN'T HEAR YOU!,I CAN'T HEAR YOU!,1250
vox_plr_1_kill_insta_0,"You get it? Yeah, I think you get it.","You get it? Yeah, I think you get it.",1250
vox_plr_1_kill_insta_1,I got the goods right here!,I got the goods right here!,1250
vox_plr_1_kill_insta_2,No second chances! Not anymore!,No second chances! Not anymore!,1250
vox_plr_1_kill_insta_3,"Oh, when you see me coming, you ought to run!","Oh, when you see me coming, you ought to run!",1250
vox_plr_1_kill_insta_4,Slap that look off your face! It's an improvement.,Slap that look off your face! It's an improvement.,1250
vox_plr_1_kill_insta_5,Watch out! Don't want anyone slipping on all that...~stuff!,Watch out! Don't want anyone slipping on all that...~stuff!,1250
vox_plr_1_kill_insta_6,"Oh, don't you know? I GOT FUCKING POWERS, MAN!","Oh, don't you know? I GOT FUCKING POWERS, MAN!",1250
vox_plr_1_kill_insta_7,"Oh, don't fuck with me! I'm a desperate man!",Don't you mess with me! I am a desperate man!,1250
vox_plr_1_kill_limb_0,I'll take you down one limb at a time if I have to!,I'll take you down one limb at a time if I have to!,1250
vox_plr_1_kill_limb_1,"Oh, how can you not notice your arm being shot off?","Oh, how can you not notice your arm being shot off?",1250
vox_plr_1_kill_limb_2,"Hey, you've still got one arm left. How many do you need,~right?","Hey, you've still got one arm left. How many do you need,~right?",1250
vox_plr_1_kill_limb_3,"I'm guessing that wasn't enough to make you bleed out,~huh?","I'm guessing that wasn't enough to make you bleed out,~huh?",1250
vox_plr_1_kill_limb_4,"Really can't be much fun for you, having bits shot off~like that.","Really can't be much fun for you, having bits shot off~like that.",1250
vox_plr_1_kill_monkey_0,"Thanks, Monkey! You did good!","Thanks, Monkey! You did good!",1250
vox_plr_1_kill_monkey_1,"Got a little too close to my monkey, didn't ya?","Got a little too close to my monkey, didn't ya?",1250
vox_plr_1_kill_monkey_2,"I'm gonna miss you, little monkey.","I'm gonna miss you, little monkey.",1250
vox_plr_1_kill_monkey_3,And that's what we call Monkey Mayhem!,And that's what we call Monkey Mayhem!,1250
vox_plr_1_kill_monkey_4,I'm glad that monkey finally shut up. That tune was~driving me nuts!,I'm glad that monkey finally shut up. That tune was~driving me nuts!,1250
vox_plr_1_kill_paralyzer_0,What's the matter? Cat got your feet?,What's the matter? Cat got your feet?,1250
vox_plr_1_kill_paralyzer_1,"Not too fast now, are ya?","Not too fast now, are ya?",1250
vox_plr_1_kill_paralyzer_2,"Kinda feels like molasses, don't it?","Kinda feels like molasses, don't it?",1250
vox_plr_1_kill_paralyzer_3,"Whoa, whoa, whoa, hold tight! I'll kill you in a minute.","Whoa, whoa, whoa, hold tight! I'll kill you in a minute.",1250
vox_plr_1_kill_paralyzer_4,Ain't no point trying to wriggle free! I got you locked~down!,Ain't no point trying to wriggle free! I got you locked~down!,1250
vox_plr_1_kill_ray_0,Woo-hoo-hoo-hoo! This is fun while it lasts!,Woo-hoo-hoo-hoo! This is fun while it lasts!,1250
vox_plr_1_kill_ray_1,Ain't you burning in hell already?,Ain't you burning already?,1250
vox_plr_1_kill_ray_2,Don't you see what I got here?,Don't you see what I got here?,1250
vox_plr_1_kill_ray_3,Woo! You smell good when you're cooking!,Woo! You smell good when you're cooking!,1250
vox_plr_1_kill_ray_4,"Zing! That's me making that sound, not the gun. FYI.","Zing! That's me making that sound, not the gun. FYI.",1250
vox_plr_1_kill_ray_5,"Whatcha gonna do now, huh?","Whatcha gonna do now, huh?",1250
vox_plr_1_kill_ray_6,"Oh, wait. Do I smell bacon?","Oh, wait. Do I smell bacon?",1250
vox_plr_1_kill_raymk2_0,"Hey, hey! This really is an improvement on the original!","Hey, hey! This really is an improvement on the original!",1250
vox_plr_1_kill_raymk2_1,"You goofbags are among the first to experience dying from~this. Pretty cool, huh?","You goofbags are among the first to experience dying from~this. Pretty cool, huh?",1250
vox_plr_1_kill_raymk2_2,"Man, you cook so quickly. Smell so good.","Man, you cook so quickly. Smell so good.",1250
vox_plr_1_kill_raymk2_3,I suppose science is okay for some things. Weapons mainly.,I suppose science is okay for some things. Weapons mainly.,1250
vox_plr_1_kill_raymk2_4,"Oh, I can't even begin to tell you how much I like this~new Ray Gun!","Oh, I can't even begin to tell you how much I like this~new Ray Gun!",1250
vox_plr_1_kill_six_shooter_0,I'm the fastest gun there is!,I'm the fastest gun there is!,1250
vox_plr_1_kill_six_shooter_1,You see how good I am at this?,You see how good I am at this?,1250
vox_plr_1_kill_six_shooter_2,Why is it that all the fun things in life make your arm~tired?,Why is it that all the fun things in life make your arm~tired?,1250
vox_plr_1_kill_six_shooter_3,Don't let the fact that I don't have a hat confuse you.~I'm still a cowboy at heart!,Don't let the fact that I don't have a hat confuse you.~I'm still a cowboy at heart!,1250
vox_plr_1_kill_six_shooter_4,You freaks are no match for my trusty little six-shooter!~Pew-pew!,You freaks are no match for my trusty little six-shooter!~Pew-pew!,1250
vox_plr_1_kill_streak_0,I'M GONNA PRETEND I CAN'T HEAR YOUR TORMENTED SCREAMS!,I'M GONNA PRETEND I CAN'T HEAR YOUR TORMENTED SCREAMS!,1250
vox_plr_1_kill_streak_1,I'm just trying to end this for all of us!,I'm just trying to end this for all of us!,1250
vox_plr_1_kill_streak_10,I AM THE FUCKING MASTER!,I AM THE MASTER!,1250
vox_plr_1_kill_streak_11,"Hey, just because I ain't keeping count, don't mean I suck~at math!","Hey, just because I ain't keeping count, don't mean I suck~at math!",1250
vox_plr_1_kill_streak_12,That's it! Just keep sticking your goofy heads out!,That's it! Just keep sticking your goofy heads out!,1250
vox_plr_1_kill_streak_13,"I know, I know. I got a lot of issues to work through.","I know, I know. I got a lot of issues to work through.",1250
vox_plr_1_kill_streak_14,I am kicking ass and taking names! What'd you say yours~was?,I am kicking butt and taking names! What'd you say yours~was?,1250
vox_plr_1_kill_streak_15,"WHO'S NEXT?! Seriously, put up your hand, I can't choose!","WHO'S NEXT?! Seriously, put up your hand, I can't choose!",1250
vox_plr_1_kill_streak_16,"A wise man once said something about the- Ah, fuck, it's~gone now!","A wise man once said something about the- Ah, no, it's~gone now.",1250
vox_plr_1_kill_streak_2,I feel really uncomfortable with all this killing!~Honestly!,I feel really uncomfortable with all this killing!~Honestly!,1250
vox_plr_1_kill_streak_3,"When I got up this morning, I had no idea I'd be this~badass.","When I got up this morning, I had no idea I'd be this bad.",1250
vox_plr_1_kill_streak_4,You all met your end! Your ass end!,YOU ALL MET YOUR END! YOUR CRASS END!,1250
vox_plr_1_kill_streak_5,"For a big group, you didn't really fare all that well, did~you, huh?","For a big group, you didn't really fare all that well, did~you, huh?",1250
vox_plr_1_kill_streak_6,There's no other way this was gonna end for you!,There's no other way this was gonna end for you!,1250
vox_plr_1_kill_streak_7,"This is how you get shit done! Hope you're taking notes,~Misty!","This is how you get stuff done. Hope you're taking notes,~Misty!",1250
vox_plr_1_kill_streak_8,You're dead! Again! Again!,You're dead! Again! Again!,1250
vox_plr_1_kill_streak_9,"Hey, don't panic! I won't tell your pals how much you~suck!","Hey, don't panic! I won't tell your pals how much you~suck!",1250
vox_plr_1_kill_subwoofer_0,Be thankful it wasn't in stereo!,Be thankful it wasn't in stereo!,1250
vox_plr_1_kill_subwoofer_1,I'm bowling a perfect game here!,I'm bowling a perfect game here!,1250
vox_plr_1_kill_subwoofer_2,That was a particularly nasty fall!,That was a particularly nasty fall!,1250
vox_plr_1_kill_subwoofer_3,Anyone watching this? It's fun watching them get blown~around like ragdolls!,Anyone watching this? It's fun watching them get blown~around like ragdolls!,1250
vox_plr_1_kill_subwoofer_4,"Oh, what's the matter? You tired? You need to lie down,~huh?","Oh, what's the matter? You tired? You need to lie down,~huh?",1250
vox_plr_1_money_drop_0,"Well, there goes early retirement.","Well, there goes early retirement.",1250
vox_plr_1_money_drop_1,"What? Money don't go very far around here, you know.","What? Money don't go very far around here, you know.",1250
vox_plr_1_money_drop_2,"Next time, just give me a blank check.","Next time, just give me a blank check.",1250
vox_plr_1_nomoney_generic_0,You're telling me my credit's no good?,You're telling me my credit's no good?,1250
vox_plr_1_nomoney_generic_1,"Oh, come on, won't you take pity on the poor?","Oh, come on, won't you take pity on the poor?",1250
vox_plr_1_nomoney_generic_2,I ain't paying for something that should be free!,I ain't paying for something that should be free!,1250
vox_plr_1_nomoney_generic_3,"How much? Oh, you gotta be fucking kidding me!","How much? Oh, you gotta be kidding me!",1250
vox_plr_1_nomoney_generic_4,This makes about as much sense as chocolate pants!,This makes about as much sense as chocolate pants!,1250
vox_plr_1_oh_shit_0,"You ain't touching me with a shitty stick! You don't have~one, do you?","You ain't touching me with a stick! You don't have one, do~you?",1250
vox_plr_1_oh_shit_1,"Trying to back me into a corner, ain't ya?","Trying to back me into a corner, ain't ya?",1250
vox_plr_1_oh_shit_10,"If you really want to talk to me, can't we do it over the~phone?","If you really want to talk to me, can't we do it over the~phone?",1250
vox_plr_1_oh_shit_11,Can't we negotiate a peaceful solution?,Can't we negotiate a peaceful solution?,1250
